OsmId,Name,Amenity,Shop,Cuisine,City,Street,HouseNumber,Postcode,Website,Phone,OpeningHours,Latitude,Longitude,OsmTimestamp,OsmTimestampParsed,DaysSinceUpdate,RecentlyUpdated,NameNorm,NameLength,HasCity,HasStreet,HasHouseNumber,HasPostcode,HasWebsite,HasPhone,HasOpeningHours,HasCuisine,HasCoordinates,Geo_OsmId,Geo_Name,Geo_Amenity,Geo_Shop,Geo_Cuisine,Geo_City,Geo_Street,Geo_HouseNumber,Geo_Postcode,Geo_Website,Geo_Phone,Geo_OpeningHours,Geo_Latitude,Geo_Longitude,Geo_OsmTimestamp,Geo_OsmTimestampParsed,Geo_DaysSinceUpdate,Geo_RecentlyUpdated,Geo_NameNorm,Geo_NameLength,Geo_HasCity,Geo_HasStreet,Geo_HasHouseNumber,Geo_HasPostcode,Geo_HasWebsite,Geo_HasPhone,Geo_HasOpeningHours,Geo_HasCuisine,Geo_HasCoordinates,Geo_CityGeo,Geo_StreetGeo,Geo_HouseNumberGeo,Geo_PostcodeGeo,Geo_ReverseAddressGeo,Score,Status
5302770047,Union Market,restaurant,,,,,,,,,,41.0757255,-81.5124596,2017-12-28T04:11:25Z,2017-12-28 04:11:25+00:00,2889,0,union market,12,0,0,0,0,0,0,0,0,1,5302770047,Union Market,restaurant,,,,,,,,,,41.0757255,-81.5124596,2017-12-28T04:11:25Z,2017-12-28 04:11:25+00:00,2889,0,union market,12,0,0,0,0,0,0,0,0,1,Akron,Carroll Street,,44325,"{'amenity': 'Union Market', 'road': 'Carroll Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44325', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5302770050,Auntie Anne's,fast_food,,pretzel,,,,,,,,41.0757619,-81.5129587,2024-01-16T03:06:52Z,2024-01-16 03:06:52+00:00,679,0,auntie anne's,13,0,0,0,0,0,0,0,1,1,5302770050,Auntie Anne's,fast_food,,pretzel,,,,,,,,41.0757619,-81.5129587,2024-01-16T03:06:52Z,2024-01-16 03:06:52+00:00,679,0,auntie anne's,13,0,0,0,0,0,0,0,1,1,Akron,Carroll Street,303,44325,"{'building': 'Student Union', 'house_number': '303', 'road': 'Carroll Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44325', 'country': 'United States of America', 'country_code': 'us'}",10.0,LikelyInvalid
5326450943,Penn Station,fast_food,,sandwich,,,,,,,,41.072871,-81.5133278,2024-01-16T03:06:52Z,2024-01-16 03:06:52+00:00,679,0,penn station,12,0,0,0,0,0,0,0,1,1,5326450943,Penn Station,fast_food,,sandwich,,,,,,,,41.072871,-81.5133278,2024-01-16T03:06:52Z,2024-01-16 03:06:52+00:00,679,0,penn station,12,0,0,0,0,0,0,0,1,1,Akron,East Exchange Street,,44306,"{'amenity': 'Penn Station', 'road': 'East Exchange Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",10.0,LikelyInvalid
5326450944,Panda,fast_food,,,,,,,,,,41.0728528,-81.5132759,2023-01-06T00:43:47Z,2023-01-06 00:43:47+00:00,1054,0,panda,5,0,0,0,0,0,0,0,0,1,5326450944,Panda,fast_food,,,,,,,,,,41.0728528,-81.5132759,2023-01-06T00:43:47Z,2023-01-06 00:43:47+00:00,1054,0,panda,5,0,0,0,0,0,0,0,0,1,Akron,East Exchange Street,,44306,"{'amenity': 'Panda', 'road': 'East Exchange Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",5.0,LikelyInvalid
5326450945,Pulp,fast_food,,,,,,,,,,41.0728349,-81.5132238,2023-01-06T00:43:47Z,2023-01-06 00:43:47+00:00,1054,0,pulp,4,0,0,0,0,0,0,0,0,1,5326450945,Pulp,fast_food,,,,,,,,,,41.0728349,-81.5132238,2023-01-06T00:43:47Z,2023-01-06 00:43:47+00:00,1054,0,pulp,4,0,0,0,0,0,0,0,0,1,Akron,East Exchange Street,,44306,"{'amenity': 'Pulp', 'road': 'East Exchange Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",5.0,LikelyInvalid
5326450946,Bubbles & Puffles,ice_cream,,,,,,,,,,41.0727664,-81.513039,2023-01-06T00:43:47Z,2023-01-06 00:43:47+00:00,1054,0,bubbles & puffles,17,0,0,0,0,0,0,0,0,1,5326450946,Bubbles & Puffles,ice_cream,,,,,,,,,,41.0727664,-81.513039,2023-01-06T00:43:47Z,2023-01-06 00:43:47+00:00,1054,0,bubbles & puffles,17,0,0,0,0,0,0,0,0,1,Akron,East Exchange Street,,44306,"{'amenity': 'Bubbles & Puffles', 'road': 'East Exchange Street', 'neighbourhood': 'University Park', 'suburb': 'Downtown', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",5.0,LikelyInvalid
5351450530,The Pub,restaurant,,,,,,,,,,41.1504636,-81.3598898,2018-01-20T18:37:22Z,2018-01-20 18:37:22+00:00,2865,0,the pub,7,0,0,0,0,0,0,0,0,1,5351450530,The Pub,restaurant,,,,,,,,,,41.1504636,-81.3598898,2018-01-20T18:37:22Z,2018-01-20 18:37:22+00:00,2865,0,the pub,7,0,0,0,0,0,0,0,0,1,Kent,The Pub Patio,,44240,"{'amenity': 'The Pub', 'road': 'The Pub Patio', 'neighbourhood': 'Downtown', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5355594721,Beverage Express,,convenience,,,,,,,,,41.0269045,-81.3477674,2018-01-22T22:41:40Z,2018-01-22 22:41:40+00:00,2863,0,beverage express,16,0,0,0,0,0,0,0,0,1,5355594721,Beverage Express,,convenience,,,,,,,,,41.0269045,-81.3477674,2018-01-22T22:41:40Z,2018-01-22 22:41:40+00:00,2863,0,beverage express,16,0,0,0,0,0,0,0,0,1,Suffield,US 224,,44260,"{'shop': 'Beverage Express', 'road': 'US 224', 'village': 'Suffield', 'municipality': 'Suffield Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44260', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5366479917,Circle K,fuel,convenience,,,,,,https://www.circlek.com/store-locator/US/akron/273-darrow-rd/4705608,,,41.0711875,-81.4416556,2024-06-22T11:28:43Z,2024-06-22 11:28:43+00:00,520,0,circle k,8,0,0,0,0,1,0,0,0,1,5366479917,Circle K,fuel,convenience,,,,,,https://www.circlek.com/store-locator/US/akron/273-darrow-rd/4705608,,,41.0711875,-81.4416556,2024-06-22T11:28:43Z,2024-06-22 11:28:43+00:00,520,0,circle k,8,0,0,0,0,1,0,0,0,1,Akron,Eastlawn Avenue,,44305,"{'amenity': 'Circle K', 'road': 'Eastlawn Avenue', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44305', 'country': 'United States of America', 'country_code': 'us'}",15.0,LikelyInvalid
5371328821,Far Less,,convenience,,,,,,,,,41.0764842,-81.4907656,2018-01-29T22:48:01Z,2018-01-29 22:48:01+00:00,2856,0,far less,8,0,0,0,0,0,0,0,0,1,5371328821,Far Less,,convenience,,,,,,,,,41.0764842,-81.4907656,2018-01-29T22:48:01Z,2018-01-29 22:48:01+00:00,2856,0,far less,8,0,0,0,0,0,0,0,0,1,Akron,East Buchtel Avenue,,44304,"{'shop': 'Far Less', 'road': 'East Buchtel Avenue', 'neighbourhood': 'Arlington', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44304', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5382158448,Brimfield Liquor,,alcohol,,,,,,,,,41.1012285,-81.3435115,2018-02-03T03:04:08Z,2018-02-03 03:04:08+00:00,2852,0,brimfield liquor,16,0,0,0,0,0,0,0,0,1,5382158448,Brimfield Liquor,,alcohol,,,,,,,,,41.1012285,-81.3435115,2018-02-03T03:04:08Z,2018-02-03 03:04:08+00:00,2852,0,brimfield liquor,16,0,0,0,0,0,0,0,0,1,Brimfield,Kelso Drive,,44240,"{'shop': 'Brimfield Liquor', 'road': 'Kelso Drive', 'village': 'Brimfield', 'municipality': 'Brimfield Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5382158455,Subway,fast_food,,sandwich,,,,,,,,41.1064881,-81.2432465,2024-05-19T11:57:56Z,2024-05-19 11:57:56+00:00,554,0,subway,6,0,0,0,0,0,0,0,1,1,5382158455,Subway,fast_food,,sandwich,,,,,,,,41.1064881,-81.2432465,2024-05-19T11:57:56Z,2024-05-19 11:57:56+00:00,554,0,subway,6,0,0,0,0,0,0,0,1,1,Rootstown Township,SR 44,,44272,"{'amenity': 'Subway', 'road': 'SR 44', 'village': 'Rootstown Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44272', 'country': 'United States of America', 'country_code': 'us'}",12.0,LikelyInvalid
5382158460,China Dragon,restaurant,,chinese,,,,,,,,41.0997107,-81.2438146,2018-02-03T03:04:08Z,2018-02-03 03:04:08+00:00,2852,0,china dragon,12,0,0,0,0,0,0,0,1,1,5382158460,China Dragon,restaurant,,chinese,,,,,,,,41.0997107,-81.2438146,2018-02-03T03:04:08Z,2018-02-03 03:04:08+00:00,2852,0,china dragon,12,0,0,0,0,0,0,0,1,1,Rootstown Township,Tallmadge Road,,44272,"{'amenity': 'China Dragon', 'road': 'Tallmadge Road', 'hamlet': 'New Milford', 'village': 'Rootstown Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44272', 'country': 'United States of America', 'country_code': 'us'}",3.0,LikelyInvalid
5382180928,Angelo's Pizzeria,restaurant,,pizza,,,,,,,,41.099398,-81.2427975,2018-02-03T03:33:20Z,2018-02-03 03:33:20+00:00,2852,0,angelo's pizzeria,17,0,0,0,0,0,0,0,1,1,5382180928,Angelo's Pizzeria,restaurant,,pizza,,,,,,,,41.099398,-81.2427975,2018-02-03T03:33:20Z,2018-02-03 03:33:20+00:00,2852,0,angelo's pizzeria,17,0,0,0,0,0,0,0,1,1,Rootstown Township,Tallmadge Road,,44272,"{'amenity': ""Angelo's Pizzeria"", 'road': 'Tallmadge Road', 'hamlet': 'New Milford', 'village': 'Rootstown Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44272', 'country': 'United States of America', 'country_code': 'us'}",3.0,LikelyInvalid
5423575222,Bob's carry Out,,convenience,,,,,,,,,41.0258028,-81.3936288,2018-02-19T23:02:26Z,2018-02-19 23:02:26+00:00,2835,0,bob's carry out,15,0,0,0,0,0,0,0,0,1,5423575222,Bob's carry Out,,convenience,,,,,,,,,41.0258028,-81.3936288,2018-02-19T23:02:26Z,2018-02-19 23:02:26+00:00,2835,0,bob's carry out,15,0,0,0,0,0,0,0,0,1,Lakemore,East Waterloo Road,,44312,"{'shop': ""Bob's carry Out"", 'road': 'East Waterloo Road', 'village': 'Lakemore', 'municipality': 'Springfield Township', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5430389486,Ellet Meat Market,,butcher,,,,,,,,,41.0437247,-81.4370956,2018-02-23T01:58:45Z,2018-02-23 01:58:45+00:00,2832,0,ellet meat market,17,0,0,0,0,0,0,0,0,1,5430389486,Ellet Meat Market,,butcher,,,,,,,,,41.0437247,-81.4370956,2018-02-23T01:58:45Z,2018-02-23 01:58:45+00:00,2832,0,ellet meat market,17,0,0,0,0,0,0,0,0,1,Akron,Canton Road,,44685,"{'shop': 'Ellet Meat Market', 'road': 'Canton Road', 'hamlet': 'North Springfield', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5430389491,Hamburger Station,fast_food,,,,,,,,,,41.044271,-81.4372077,2018-02-23T01:58:45Z,2018-02-23 01:58:45+00:00,2832,0,hamburger station,17,0,0,0,0,0,0,0,0,1,5430389491,Hamburger Station,fast_food,,,,,,,,,,41.044271,-81.4372077,2018-02-23T01:58:45Z,2018-02-23 01:58:45+00:00,2832,0,hamburger station,17,0,0,0,0,0,0,0,0,1,Akron,Canton Road,,44685,"{'amenity': 'Hamburger Station', 'road': 'Canton Road', 'hamlet': 'North Springfield', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
5430389493,East of Chicago Pizza,restaurant,,,,Canton Road,,,,,,41.0445265,-81.4373585,2018-02-23T02:02:01Z,2018-02-23 02:02:01+00:00,2832,0,east of chicago pizza,21,0,1,0,0,0,0,0,0,1,5430389493,East of Chicago Pizza,restaurant,,,,Canton Road,,,,,,41.0445265,-81.4373585,2018-02-23T02:02:01Z,2018-02-23 02:02:01+00:00,2832,0,east of chicago pizza,21,0,1,0,0,0,0,0,0,1,Akron,Canton Road,,44685,"{'amenity': 'East of Chicago Pizza', 'road': 'Canton Road', 'hamlet': 'North Springfield', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",25.0,LikelyInvalid
5451546819,Pit Stop,fuel,convenience,,,,,,,,,41.0289078,-81.5056787,2020-12-14T03:30:14Z,2020-12-14 03:30:14+00:00,1807,0,pit stop,8,0,0,0,0,0,0,0,0,1,5451546819,Pit Stop,fuel,convenience,,,,,,,,,41.0289078,-81.5056787,2020-12-14T03:30:14Z,2020-12-14 03:30:14+00:00,1807,0,pit stop,8,0,0,0,0,0,0,0,0,1,Akron,East Waterloo Road,,44301,"{'shop': 'Pit Stop', 'road': 'East Waterloo Road', 'city': 'Akron', 'municipality': 'Coventry Township', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44301', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
5562246725,Hopping Frog Brewery,bar,,,,,,,,,,41.0246552,-81.4676666,2025-04-14T16:22:14Z,2025-04-14 16:22:14+00:00,224,1,hopping frog brewery,20,0,0,0,0,0,0,0,0,1,5562246725,Hopping Frog Brewery,bar,,,,,,,,,,41.0246552,-81.4676666,2025-04-14T16:22:14Z,2025-04-14 16:22:14+00:00,224,1,hopping frog brewery,20,0,0,0,0,0,0,0,0,1,Akron,East Waterloo Road,,46305,"{'amenity': 'Hopping Frog Brewery', 'road': 'East Waterloo Road', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '46305', 'country': 'United States of America', 'country_code': 'us'}",12.0,LikelyInvalid
5638070863,Hungry Howie's,fast_food,,pizza,,,,,,,,41.0285029,-81.5136278,2024-01-16T03:06:56Z,2024-01-16 03:06:56+00:00,679,0,hungry howie's,14,0,0,0,0,0,0,0,1,1,5638070863,Hungry Howie's,fast_food,,pizza,,,,,,,,41.0285029,-81.5136278,2024-01-16T03:06:56Z,2024-01-16 03:06:56+00:00,679,0,hungry howie's,14,0,0,0,0,0,0,0,1,1,Akron,East Waterloo Road,,44319,"{'amenity': ""Hungry Howie's"", 'road': 'East Waterloo Road', 'suburb': 'Coventry Crossing', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44319', 'country': 'United States of America', 'country_code': 'us'}",10.0,LikelyInvalid
5695204879,Butcher and Sprout,pub,,,,,,,,,,41.1307728,-81.4840025,2025-07-21T14:27:29Z,2025-07-21 14:27:29+00:00,126,1,butcher and sprout,18,0,0,0,0,0,0,0,0,1,5695204879,Butcher and Sprout,pub,,,,,,,,,,41.1307728,-81.4840025,2025-07-21T14:27:29Z,2025-07-21 14:27:29+00:00,126,1,butcher and sprout,18,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Prospect Avenue,,44221,"{'amenity': 'Butcher and Sprout', 'road': 'Prospect Avenue', 'neighbourhood': 'Chestnut Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}",12.0,LikelyInvalid
5762488812,Tres Potrillos,restaurant,,mexican,,,,,,,,41.1012003,-81.4379721,2025-10-11T22:16:50Z,2025-10-11 22:16:50+00:00,44,1,tres potrillos,14,0,0,0,0,0,0,0,1,1,5762488812,Tres Potrillos,restaurant,,mexican,,,,,,,,41.1012003,-81.4379721,2025-10-11T22:16:50Z,2025-10-11 22:16:50+00:00,44,1,tres potrillos,14,0,0,0,0,0,0,0,1,1,Tallmadge,East Avenue,,44278,"{'amenity': 'Tres Potrillos', 'road': 'East Avenue', 'neighbourhood': 'Tallmadge Town Square Historic District', 'town': 'Tallmadge', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44278', 'country': 'United States of America', 'country_code': 'us'}",17.0,LikelyInvalid
5764902745,Swensons,fast_food,,burger,,East Cuyahoga Falls Avenue,658,,https://swensonsdriveins.com/,+1-330-928-8515,Su-Th 11:00-24:00; Fr-Sa 11:00-01:30,41.1145639,-81.4956894,2023-11-05T23:49:54Z,2023-11-05 23:49:54+00:00,750,0,swensons,8,0,1,1,0,1,1,1,1,1,5764902745,Swensons,fast_food,,burger,,East Cuyahoga Falls Avenue,658,,https://swensonsdriveins.com/,+1-330-928-8515,Su-Th 11:00-24:00; Fr-Sa 11:00-01:30,41.1145639,-81.4956894,2023-11-05T23:49:54Z,2023-11-05 23:49:54+00:00,750,0,swensons,8,0,1,1,0,1,1,1,1,1,Akron,East Cuyahoga Falls Avenue,658,44310,"{'amenity': 'Swensons', 'house_number': '658', 'road': 'East Cuyahoga Falls Avenue', 'neighbourhood': 'Chapel Hill', 'suburb': 'North Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",57.0,Review
5771879483,Save-A-Lot,,supermarket,,,,,,https://savealot.com/grocery-stores/akron-44312-60154/,,,41.0487688,-81.4383965,2024-02-04T11:16:35Z,2024-02-04 11:16:35+00:00,659,0,save-a-lot,10,0,0,0,0,1,0,0,0,1,5771879483,Save-A-Lot,,supermarket,,,,,,https://savealot.com/grocery-stores/akron-44312-60154/,,,41.0487688,-81.4383965,2024-02-04T11:16:35Z,2024-02-04 11:16:35+00:00,659,0,save-a-lot,10,0,0,0,0,1,0,0,0,1,Akron,Leland Avenue,,44312,"{'shop': 'Save-A-Lot', 'road': 'Leland Avenue', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",13.0,LikelyInvalid
5771879484,Acme,,supermarket,,,,,,,,,41.0482238,-81.4429329,2024-01-16T03:06:56Z,2024-01-16 03:06:56+00:00,679,0,acme,4,0,0,0,0,0,0,0,0,1,5771879484,Acme,,supermarket,,,,,,,,,41.0482238,-81.4429329,2024-01-16T03:06:56Z,2024-01-16 03:06:56+00:00,679,0,acme,4,0,0,0,0,0,0,0,0,1,Akron,Abington Road,,44312,"{'shop': 'Acme', 'road': 'Abington Road', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",5.0,LikelyInvalid
5927714685,Save-A-Lot,,supermarket,,,,,,https://savealot.com/grocery-stores/akron-44310-60157/,,,41.1016514,-81.4960803,2024-02-04T11:16:35Z,2024-02-04 11:16:35+00:00,659,0,save-a-lot,10,0,0,0,0,1,0,0,0,1,5927714685,Save-A-Lot,,supermarket,,,,,,https://savealot.com/grocery-stores/akron-44310-60157/,,,41.1016514,-81.4960803,2024-02-04T11:16:35Z,2024-02-04 11:16:35+00:00,659,0,save-a-lot,10,0,0,0,0,1,0,0,0,1,Akron,East Tallmadge Avenue,,44310,"{'shop': 'Save-A-Lot', 'road': 'East Tallmadge Avenue', 'neighbourhood': 'Chapel Hill', 'suburb': 'North Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",13.0,LikelyInvalid
5939821385,The Brick Oven Brew Pub,pub,,pizza,,,,,,,We-Th 16:00-22:00; Fr-Sa 11:30-23:00; Su 11:30-22:00,41.0472351,-81.4374168,2018-10-03T10:37:34Z,2018-10-03 10:37:34+00:00,2609,0,the brick oven brew pub,23,0,0,0,0,0,0,1,1,1,5939821385,The Brick Oven Brew Pub,pub,,pizza,,,,,,,We-Th 16:00-22:00; Fr-Sa 11:30-23:00; Su 11:30-22:00,41.0472351,-81.4374168,2018-10-03T10:37:34Z,2018-10-03 10:37:34+00:00,2609,0,the brick oven brew pub,23,0,0,0,0,0,0,1,1,1,Akron,Woodmere Avenue,,44312,"{'amenity': 'The Brick Oven Brew Pub', 'road': 'Woodmere Avenue', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",10.0,LikelyInvalid
5939829885,Pizza Pan,restaurant,,pizza,,,,,,,,41.0475066,-81.4375506,2018-10-03T10:37:34Z,2018-10-03 10:37:34+00:00,2609,0,pizza pan,9,0,0,0,0,0,0,0,1,1,5939829885,Pizza Pan,restaurant,,pizza,,,,,,,,41.0475066,-81.4375506,2018-10-03T10:37:34Z,2018-10-03 10:37:34+00:00,2609,0,pizza pan,9,0,0,0,0,0,0,0,1,1,Akron,Woodmere Avenue,,44312,"{'amenity': 'Pizza Pan', 'road': 'Woodmere Avenue', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",3.0,LikelyInvalid
5967677387,Handel's,ice_cream,,,,,,,,,Mo-Su 11:00-22:00,41.084692,-81.4444259,2018-10-08T22:13:10Z,2018-10-08 22:13:10+00:00,2604,0,handel's,8,0,0,0,0,0,0,1,0,1,5967677387,Handel's,ice_cream,,,,,,,,,Mo-Su 11:00-22:00,41.084692,-81.4444259,2018-10-08T22:13:10Z,2018-10-08 22:13:10+00:00,2604,0,handel's,8,0,0,0,0,0,0,1,0,1,Akron,Eastwood Avenue,,44278,"{'amenity': ""Handel's"", 'road': 'Eastwood Avenue', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44278', 'country': 'United States of America', 'country_code': 'us'}",5.0,LikelyInvalid
6139303231,Jade Dragon,restaurant,,chinese,,,,,,,,41.0718881,-81.4932319,2018-12-15T17:56:15Z,2018-12-15 17:56:15+00:00,2536,0,jade dragon,11,0,0,0,0,0,0,0,1,1,6139303231,Jade Dragon,restaurant,,chinese,,,,,,,,41.0718881,-81.4932319,2018-12-15T17:56:15Z,2018-12-15 17:56:15+00:00,2536,0,jade dragon,11,0,0,0,0,0,0,0,1,1,Akron,East Exchange Street,,44306,"{'amenity': 'Jade Dragon', 'road': 'East Exchange Street', 'neighbourhood': 'Middlebury', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",3.0,LikelyInvalid
6157147427,La Hacienda,,convenience,,,,,,,,,41.1018829,-81.4822619,2018-12-23T17:39:19Z,2018-12-23 17:39:19+00:00,2528,0,la hacienda,11,0,0,0,0,0,0,0,0,1,6157147427,La Hacienda,,convenience,,,,,,,,,41.1018829,-81.4822619,2018-12-23T17:39:19Z,2018-12-23 17:39:19+00:00,2528,0,la hacienda,11,0,0,0,0,0,0,0,0,1,Akron,East Tallmadge Avenue,,44310,"{'shop': 'La Hacienda', 'road': 'East Tallmadge Avenue', 'neighbourhood': 'Chapel Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",0.0,LikelyInvalid
6177842185,Panini’s Bar & Grill,restaurant,,,,Steels Pointe,4200,44224,,,,41.1819474,-81.4806617,2024-06-17T01:20:56Z,2024-06-17 01:20:56+00:00,526,0,panini’s bar & grill,20,0,1,1,1,0,0,0,0,1,6177842185,Panini’s Bar & Grill,restaurant,,,,Steels Pointe,4200,44224,,,,41.1819474,-81.4806617,2024-06-17T01:20:56Z,2024-06-17 01:20:56+00:00,526,0,panini’s bar & grill,20,0,1,1,1,0,0,0,0,1,Stow,Steels Pointe,4200,44224,"{'amenity': 'Panini’s Bar & Grill', 'house_number': '4200', 'road': 'Steels Pointe', 'retail': 'Steels Pointe', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}",48.0,Review
6177842785,Nervous Dog Coffee Bar and Roaster,cafe,,,,Steels Pointe,4161,44224,,,,41.1826632,-81.4825448,2024-06-16T01:00:10Z,2024-06-16 01:00:10+00:00,527,0,nervous dog coffee bar and roaster,34,0,1,1,1,0,0,0,0,1,6177842785,Nervous Dog Coffee Bar and Roaster,cafe,,,,Steels Pointe,4161,44224,,,,41.1826632,-81.4825448,2024-06-16T01:00:10Z,2024-06-16 01:00:10+00:00,527,0,nervous dog coffee bar and roaster,34,0,1,1,1,0,0,0,0,1,Stow,Steels Pointe,4161,44224,"{'amenity': 'Nervous Dog Coffee Bar and Roaster', 'house_number': '4161', 'road': 'Steels Pointe', 'retail': 'Steels Pointe', 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}",48.0,Review
