"id","osm_id","osm_type","name","latitude","longitude","amenity","shop","address","addr_housenumber","addr_street","addr_city","addr_state","addr_postcode","addr_country","addr_unit","addr_suite","phone","email","website","contact_facebook","contact_instagram","contact_twitter","contact_youtube","website_menu","opening_hours","cuisine","cuisine_source","cuisine_confidence","cuisine_ai_error","cuisine_classified_at","brand","brand_wikidata","operator","takeaway","delivery","drive_through","drive_in","reservation","smoking","indoor_seating","outdoor_seating","wheelchair","toilets","toilets_wheelchair","highchair","changing_table","internet_access","internet_access_fee","air_conditioning","diet_vegetarian","diet_vegan","diet_gluten_free","diet_halal","diet_kosher","lgbtq","bar","payment_cash","payment_credit_cards","payment_debit_cards","payment_contactless","payment_mobile","check_date","source","notes","status","enrichment_status","enrichment_attempted_at","created_at","updated_at"
537,"4949377140","node","Speedway",38.4472214,-81.95885,,"convenience","3796 Teays Valley Road, Hurricane, WV 25526","3796","Teays Valley Road","Hurricane","WV","25526",,,,,,"https://www.speedway.com/locations/WV/Hurricane/3796-Teays-Valley-Road",,,,,,,,,,,,"Speedway","Q7575683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.597Z","2025-12-01T00:58:31.597Z"
538,"4949377145","node","Sheetz",38.4464723,-81.9580808,,"convenience","3805 Teays Valley Road, Hurricane, WV 25526","3805","Teays Valley Road","Hurricane","WV","25526",,,,"+1 304-757-9711",,"https://orders.sheetz.com/findasheetz/store/467",,,,,,"24/7",,,,,,"Sheetz","Q7492551",,,"yes","yes",,,,,,,,,,,"wlan",,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.601Z","2025-12-01T00:58:31.601Z"
539,"4955304024","node","Connecting Grounds",40.0049058,-83.0131776,"cafe",,"160 West Woodruff Avenue, Columbus, OH 43210","160","West Woodruff Avenue","Columbus","OH","43210",,,,,,,,,,,,"Mo-Fr 07:00-19:00; Sa,Su 09:00-17:00",,,,,,,,,,,,,,,,,"yes",,,,,,,,"yes",,,,,,,,"yes","yes",,,,,,"active","unchanged",,"2025-12-01T00:58:31.605Z","2025-12-01T00:58:31.605Z"
540,"4955304025","node","Scott C-Store",40.0048179,-83.0132016,,"convenience","160 West Woodruff Avenue, Columbus, OH 43210","160","West Woodruff Avenue","Columbus","OH","43210",,,,,,,,,,,,"Mo-Th 10:00-19:00; Fr 10:00-20:00; Sa,Su 10:00-17:00",,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,"yes","yes",,,,,,"active","unchanged",,"2025-12-01T00:58:31.609Z","2025-12-01T00:58:31.609Z"
541,"4962023022","node","Starbucks",39.8409418,-83.0749894,"cafe",,"5965 Hoover Road, Grove City, OH 43123","5965","Hoover Road","Grove City","OH","43123",,,,"+1 614-277-3400",,"https://www.starbucks.com/store-locator/store/10586/kroger-grove-city-842-5965-hoover-rd-grove-city-oh-431239702-us",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.660Z","2025-12-01T00:58:31.660Z"
542,"4973008379","node","Golden Chinese Restaurant",40.1085858,-82.9991318,"restaurant",,"453 East Wilson Bridge Road, Worthington, OH 43085","453","East Wilson Bridge Road","Worthington","OH","43085",,,,,,,,,,,,,"chinese","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.667Z","2025-12-01T00:58:31.667Z"
543,"4973008380","node","Yappy Greek",40.108555,-82.9990803,"restaurant",,"455 East Wilson Bridge Road, Worthington, OH 43085","455","East Wilson Bridge Road","Worthington","OH","43085",,,,"+1-614-505-6789",,"https://yappygreek.biz",,,,,,"Mo-Fr 10:30-20:00; Sa 11:30-20:00","greek","osm",,,,,,"Alex Mousa",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.672Z","2025-12-01T00:58:31.672Z"
544,"5018832032","node","Panzera's Pizza",40.0309469,-83.090937,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"pizza;italian","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.676Z","2025-12-01T00:58:31.676Z"
545,"5040155640","node","Westerville Grill",40.1243488,-82.9311781,"restaurant",,"unknown","59","South State Street","Westerville",,"43081",,,,,,,,,,,,"Tu-Su 08:00-15:00","breakfast;diner","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.679Z","2025-12-01T00:58:31.679Z"
546,"5111074323","node","Subway",39.6567403,-81.8631953,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.683Z","2025-12-01T00:58:31.683Z"
547,"5111093722","node","Boon Docks",39.6695577,-81.8717453,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"barbecue","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.686Z","2025-12-01T00:58:31.686Z"
548,"5122674384","node","Traditions at Scott",40.0041101,-83.0132444,"restaurant",,"160 West Woodruff Avenue, Columbus, OH 43210","160","West Woodruff Avenue","Columbus","OH","43210",,,,,,"https://dining.osu.edu/",,,,,,"Mo-Th 07:00-15:00,16:00-20:00; Sa-Su 09:00-15:00,16:00-20:00",,,,,,,,,,"no",,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.690Z","2025-12-01T00:58:31.690Z"
549,"5139790237","node","101 Beer Kitchen",40.1440157,-82.9574498,"restaurant",,"unknown","817","Polaris Parkway","Westerville",,"43082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.693Z","2025-12-01T00:58:31.693Z"
550,"5139863120","node","Buffalo Wild Wings",40.1451392,-82.958062,"restaurant",,"unknown",,,,"OH",,,,,,,,,,,,,,"wings","osm",,,,"Buffalo Wild Wings","Q509255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.696Z","2025-12-01T00:58:31.696Z"
551,"5140440661","node","Rush Creek Burgers & Brews",40.1095298,-82.9992679,"restaurant",,"unknown","480","East Wilson Bridge Road","Worthington",,"43085",,,,"+1 614 505 6140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.757Z","2025-12-01T00:58:31.757Z"
552,"5148669805","node","Sardinia Perk",39.0081793,-83.8082779,"cafe",,"107 Winchester Street, Sardinia, OH 45171","107","Winchester Street","Sardinia","OH","45171",,,,,,,,,,,,"Mo-Sa 09:30-13:00","coffee_shop","osm",,,,,,,,,,,,"no",,"no",,,,,,"wlan",,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.761Z","2025-12-01T00:58:31.761Z"
553,"5196931133","node","Wendy's",39.9854622,-82.9419537,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"burger","osm",,,,"Wendy's","Q550258",,"yes",,"yes",,,,,,,,,,,"wlan",,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.765Z","2025-12-01T00:58:31.765Z"
554,"5216362370","node","Tim Hortons",39.9687727,-83.0072947,"cafe",,"200 West Nationwide Boulevard, Columbus, OH 43215","200","West Nationwide Boulevard","Columbus","OH","43215",,,,"+1 614-246-3663",,"https://www.timhortons.com/store-locator/store/restaurant_70681",,,,,,"Mo-Su 07:00-23:00","coffee_shop","osm",,,,"Tim Hortons","Q175106","Restaurant Brands International","yes","yes","no",,,,"yes","yes",,,,,,"wlan",,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.768Z","2025-12-01T00:58:31.768Z"
555,"5225693780","node","Max & Erma’s",39.5229105,-83.8438437,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"american","osm",,,,,"Q6794508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.772Z","2025-12-01T00:58:31.772Z"
556,"5225693783","node","Subway",39.5226091,-83.845988,"fast_food",,"5772 68, Wilmington, OH 45177","5772","68","Wilmington","OH","45177",,,,"+1 937-382-0464",,"https://restaurants.subway.com/united-states/oh/wilmington/5772-us-68",,,,,,"09:00-22:00","sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.775Z","2025-12-01T00:58:31.775Z"
557,"5245190822","node","La Colombiana",39.7604497,-84.056642,"restaurant",,"2495 Commons Boulevard, Beavercreek, OH 45431","2495","Commons Boulevard","Beavercreek","OH","45431",,"C4",,"+1-937-306-8096",,"https://lacolombianarestaurante.com/",,,,,,"Tu-Th 11:30-20:00; Fr,Sa 11:00-21:00; Su 11:30-18:00","columbian","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-05-28",,,"active","unchanged",,"2025-12-01T00:58:31.778Z","2025-12-01T00:58:31.778Z"
558,"5280020788","node","Raising Cane's",40.0667672,-83.0189523,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"chicken","osm",,,,"Raising Cane's","Q7285144",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.782Z","2025-12-01T00:58:31.782Z"
559,"5282106065","node","Dan the Baker",39.9709161,-83.0417602,,"bakery","1028 Ridge Street, Columbus, OH 43215","1028","Ridge Street","Columbus","OH","43215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.785Z","2025-12-01T00:58:31.785Z"
560,"5288760676","node","The Original Pancake House",40.0065103,-83.0539388,"restaurant",,"unknown","1633","West Lane Avenue",,,,,,,,,,,,,,,"Mo-Fr 07:00-14:30; Sa-Su 07:00-15:00","breakfast;pancake","osm",,,,"The Original Pancake House","Q7755384",,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,"2025-06-30",,,"active","unchanged",,"2025-12-01T00:58:31.788Z","2025-12-01T00:58:31.788Z"
561,"5288760678","node","Cheryl & Co.",40.006522,-83.054281,,"bakery","unknown","1641","West Lane Avenue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,"2025-06-30",,,"active","unchanged",,"2025-12-01T00:58:31.792Z","2025-12-01T00:58:31.792Z"
562,"5296795788","node","Courtside Pizza",39.3318038,-82.1011506,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.859Z","2025-12-01T00:58:31.859Z"
563,"5296796460","node","Avalanche Slice House",39.3311812,-82.1244581,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.863Z","2025-12-01T00:58:31.863Z"
564,"5298164697","node","Starbucks",38.7361199,-82.9952265,"cafe",,"811 Gay Street, Portsmouth, OH 45662","811","Gay Street","Portsmouth","OH","45662",,,,"+1 740-355-1414",,"https://www.starbucks.com/store-locator/store/17023/kroger-portsmouth-575-811-gay-st-portsmouth-oh-456624118-us",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.867Z","2025-12-01T00:58:31.867Z"
565,"5321091184","node","The Corner Market",39.4008317,-83.9812548,,"convenience","10 Main Street, Clarksville, OH 45113","10","Main Street","Clarksville","OH","45113",,,,"+1-937-289-2082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.960Z","2025-12-01T00:58:31.960Z"
566,"5335703421","node","Due Amici",39.9636651,-82.9988737,"restaurant",,"67 East Gay Street, Columbus, OH 43215","67","East Gay Street","Columbus","OH","43215",,,,"+1-614-224-9373",,"https://due-amici.com","https://www.facebook.com/DueAmiciColumbus/","https://www.instagram.com/due_amici/",,,,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 11:00-21:00","italian","osm",,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:31.964Z","2025-12-01T00:58:31.964Z"
567,"5335751389","node","Fusion Noodle",39.3277051,-82.1025855,"restaurant",,"30 West Union Street, Athens, OH 45701","30","West Union Street","Athens","OH","45701",,,,"+1-740-589-5511",,"https://fusionnoodleathens.net/",,,,,,,"asian;noodle","osm",,,,,,,"yes","yes",,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.059Z","2025-12-01T00:58:32.060Z"
568,"5335751390","node","Goodfellas Pizza",39.3276694,-82.1017007,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.158Z","2025-12-01T00:58:32.158Z"
569,"5335751391","node","The Union Bar & Grill",39.327695,-82.102193,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.162Z","2025-12-01T00:58:32.162Z"
570,"5335751392","node","Jackie O's Public House",39.3276977,-82.1023098,"restaurant",,"22 West Union Street, Athens, OH 45701","22","West Union Street","Athens","OH","45701",,,,,,,,,,,,"Mo-Su 11:00-23:00","american;beer","osm",,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.166Z","2025-12-01T00:58:32.166Z"
571,"5335751393","node","Union Street Market",39.3277059,-82.102456,,"convenience","unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.170Z","2025-12-01T00:58:32.170Z"
572,"5335787595","node","Salaam",39.3291277,-82.1021843,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,"no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.260Z","2025-12-01T00:58:32.260Z"
573,"5341966788","node","The Side Bar",39.3309103,-82.1000365,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,"no",,,,"no",,"no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.268Z","2025-12-01T00:58:32.268Z"
574,"5341966810","node","J Bar",39.3305027,-82.1011917,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.272Z","2025-12-01T00:58:32.272Z"
575,"5341966933","node","Brenen's",39.328035,-82.1011351,"cafe",,"38 South Court Street, Athens, OH 45701","38","South Court Street","Athens","OH","45701",,,,"+1-740-594-4475",,"https://www.brenens.com/",,,,,,,"coffee_shop;sandwich","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.278Z","2025-12-01T00:58:32.278Z"
576,"5341966935","node","Ginger Asian Kitchen",39.3282519,-82.1011403,"restaurant",,"28 South Court Street, Athens, OH 45701","28","South Court Street","Athens","OH","45701",,,,"+1-740-589-7788",,"https://gingerasiantogo.com/",,,,,,,"chinese","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.282Z","2025-12-01T00:58:32.283Z"
577,"5341966940","node","Jimmy John's",39.3286342,-82.1011159,"fast_food",,"16 South Court Street, Athens, OH 45701","16","South Court Street","Athens","OH","45701",,,,"+1-740-594-8883",,"https://locations.jimmyjohns.com/oh/athens/sandwiches-179.html",,,,,,,"sandwich","osm",,,,"Jimmy John's","Q1689380",,"yes",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.287Z","2025-12-01T00:58:32.287Z"
578,"5341966941","node","Keystone's Mac Shack",39.3286933,-82.1011133,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.359Z","2025-12-01T00:58:32.359Z"
579,"5341966943","node","Big Mamma's Burritos",39.3288011,-82.1011064,"fast_food",,"10 South Court Street, Athens, OH 45701","10","South Court Street","Athens","OH","45701",,,,"+1-740-566-4100",,"https://www.bigmammasburritos.com/",,,,,,,"burrito;mexican","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.363Z","2025-12-01T00:58:32.363Z"
580,"5341966948","node","El Tenampa",39.3284298,-82.1013805,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"mexican","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.367Z","2025-12-01T00:58:32.367Z"
581,"5341966954","node","Bagel Street Deli",39.3282501,-82.1014405,"restaurant",,"27 South Court Street, Athens, OH 45701","27","South Court Street","Athens","OH","45701",,,,"+1-740-593-3838","bagelstreetdeli@gmail.com","https://www.order-bsd.com/",,,,,,,"deli","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.371Z","2025-12-01T00:58:32.371Z"
582,"5341966960","node","Chipotle",39.3279393,-82.1014478,"fast_food",,"41 South Court Street, Athens, OH 45701","41","South Court Street","Athens","OH","45701",,,,"+1-740-592-3656",,"https://locations.chipotle.com/oh/athens/41-s-court-st",,,,,,,"mexican","osm",,,,"Chipotle","Q465751",,"yes",,"no",,,,,,,,,,,,,,"yes","yes",,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.374Z","2025-12-01T00:58:32.374Z"
583,"5342004326","node","Lucky's",39.3296904,-82.1013075,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.377Z","2025-12-01T00:58:32.377Z"
584,"5342004327","node","Insomnia Cookies",39.3301039,-82.1012383,"fast_food","bakery","unknown",,,,,,,,,,,,,,,,,,"cookie","osm",,,,"Insomnia Cookies","Q16997024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.381Z","2025-12-01T00:58:32.381Z"
585,"5342004328","node","Subway",39.3300629,-82.1012387,"fast_food",,"25 North Court Street, Athens, OH 45701","25","North Court Street","Athens","OH","45701",,,,"+1 740-592-6030",,"https://restaurants.subway.com/united-states/oh/athens/25-n-court-st",,,,,,"Mo-Th 09:00-22:00; Fr-Sa 09:00-23:00; Su 09:00-22:00","sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.384Z","2025-12-01T00:58:32.384Z"
586,"5342004334","node","Wings Over Athens",39.3301536,-82.1012354,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"wings","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.387Z","2025-12-01T00:58:32.388Z"
587,"5342004335","node","The Pub",39.3303767,-82.1011998,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.391Z","2025-12-01T00:58:32.391Z"
588,"5342032070","node","The Pigskin",39.3301858,-82.1009498,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.394Z","2025-12-01T00:58:32.394Z"
589,"5342032071","node","The CI",39.330068,-82.1009646,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.397Z","2025-12-01T00:58:32.397Z"
590,"5342032073","node","The Crystal",39.3301169,-82.1009609,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.459Z","2025-12-01T00:58:32.459Z"
591,"5342032074","node","Red Brick Tavern",39.3296957,-82.1009857,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.463Z","2025-12-01T00:58:32.463Z"
592,"5342032075","node","Cat's Eye",39.3296285,-82.1009884,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.467Z","2025-12-01T00:58:32.467Z"
593,"5342032076","node","Fluff Bakery and Cafe",39.3295808,-82.1009929,"cafe",,"8 North Court Street, Athens, OH 45701","8","North Court Street","Athens","OH","45701",,,,"+1-740-249-4286",,"https://fluffbakery.com/",,,,,,,,,,,,,,,,,,,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.470Z","2025-12-01T00:58:32.470Z"
594,"5342076104","node","The Overhang",39.331173,-82.1011341,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.473Z","2025-12-01T00:58:32.474Z"
595,"5342076827","node","Souvlaki's",39.3306211,-82.1015417,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"greek","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.477Z","2025-12-01T00:58:32.477Z"
596,"5350010259","node","The Campus Grind - McPherson",40.0022951,-83.0123913,"cafe",,"unknown",,,,,,,,,,,,,,,,,"Mo-Fr 07:45-17:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.480Z","2025-12-01T00:58:32.480Z"
597,"5350010260","node","Terra Byte Cafe",40.0017226,-83.0135295,"cafe",,"unknown",,,,,,,,,"614-247-8466",,"https://dining.osu.edu/dininglocations/terra-byte-cafe/",,,,,,"Mo-Fr 07:45-20:00; Sa 09:00-18:00; Su 09:00-20:00","deli","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.484Z","2025-12-01T00:58:32.484Z"
598,"5350010261","node","Heirloom Cafe",40.0001839,-83.0095878,"cafe",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.487Z","2025-12-01T00:58:32.487Z"
599,"5350010262","node","Berry Cafe",39.9990591,-83.0153077,"cafe",,"unknown",,,,,,,,,,,,,,,,,"Mo-Fr 07:30-20:00; Sa 11:00-18:00; Su 11:00-20:00",,,,,,,,,,,,,,,"yes","yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.491Z","2025-12-01T00:58:32.491Z"
600,"5350010263","node","Courtside Cafe",39.9992407,-83.0173011,"cafe",,"unknown",,,,,,,,,,,,,,,,,"Mo-Fr 11:00-20:00; Sa,Su 04:00-20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.495Z","2025-12-01T00:58:32.495Z"
601,"5350010264","node","The Campus Grind - Drinko",39.9964226,-83.0082777,"cafe",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.557Z","2025-12-01T00:58:32.557Z"
602,"5350010265","node","Woody's Tavern",39.9978484,-83.0088258,"restaurant",,"unknown",,,,,,,,,,,,,,,,,"Mo-Su 11:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.561Z","2025-12-01T00:58:32.561Z"
603,"5350010266","node","Espress-OH",39.9979622,-83.009266,,"coffee","unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.564Z","2025-12-01T00:58:32.564Z"
604,"5350010267","node","Crane Cafe",39.9986017,-83.0104839,"cafe",,"unknown",,,,,,,,,,,,,,,,,"Mo-Fr 07:45-17:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.568Z","2025-12-01T00:58:32.568Z"
605,"5355870084","node","Star of India",39.3294207,-82.1061181,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"indian","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.572Z","2025-12-01T00:58:32.572Z"
606,"5355883337","node","Miller's Chicken",39.3331439,-82.111236,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"chicken","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.575Z","2025-12-01T00:58:32.575Z"
607,"5357643490","node","Stauf's Coffee",39.9495733,-82.9957085,"cafe",,"627 South Third Street, Columbus, OH 43206","627","South Third Street","Columbus","OH","43206",,,,,,"https://www.staufs.com",,,,,,"Mo-Su 07:00-18:00",,,,,,,,,,,,,,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.579Z","2025-12-01T00:58:32.579Z"
608,"5363847876","node","BistrOH!",39.9951146,-83.018564,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:32.583Z","2025-12-01T00:58:32.583Z"
609,"5370620668","node","Papa John's",39.9056908,-82.0194406,"fast_food",,"75 North Maysville Avenue, South Zanesville, OH 43701","75","North Maysville Avenue","South Zanesville","OH","43701",,"C",,"+1 740-455-9584",,"https://locations.papajohns.com/united-states/oh/43701-6172/zanesville/75-maysville-pike","https://www.facebook.com/PapaJohnsZanesvillesouth",,,,,"Su-Th 10:00-22:40 open ""Carryout"" || Fr-Sa 10:00-23:40 open ""Carryout"" || Su-Th 10:00-23:00 open ""Delivery"" || Fr-Sa 10:00-24:00 open ""Delivery""","pizza","osm",,,,"Papa John's","Q2759586",,"yes",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Since all three stores here are in the same building with the same number, I have differentiated them with A, B, and C unit monikers.","active","unchanged",,"2025-12-01T00:58:32.587Z","2025-12-01T00:58:32.587Z"
